"01";"653";"477";"000";"8";"2";"Населенные пункты, входящие в состав сельского поселения Симоновский сельсовет Угловского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"477";"101";"7";"2";"с Симоново";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"477";"106";"1";"2";"с Валовой Кордон";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"477";"111";"6";"2";"с Кормиха";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"477";"116";"0";"2";"с Чернокоровниково";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"480";"000";"3";"1";"Тополинский сельсовет";"с Топольное";;"000";"0";14.06.2013;01.01.2014
"01";"653";"480";"000";"3";"2";"Населенные пункты, входящие в состав сельского поселения Тополинский сельсовет Угловского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"480";"101";"2";"2";"с Топольное";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"480";"106";"7";"2";"п Тополинский Лесхоз";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"488";"000";"1";"1";"Угловский сельсовет";"с Угловское";;"000";"0";14.06.2013;01.01.2014
"01";"653";"488";"000";"1";"2";"Населенные пункты, входящие в состав сельского поселения Угловский сельсовет Угловского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"488";"101";"0";"2";"с Угловское";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"488";"103";"2";"2";"с Бор-Кособулат";;;"216";"3";29.03.2017;01.06.2017
"01";"653";"488";"104";"3";"2";"с Ляпуново";;;"216";"3";29.03.2017;01.06.2017
"01";"653";"488";"105";"4";"2";"п Мирный";;;"216";"3";29.03.2017;01.06.2017
"01";"653";"488";"106";"5";"2";"п Новоугловский";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"488";"111";"0";"2";"с Шадруха";;;"216";"3";29.03.2017;01.06.2017
"01";"654";"000";"000";"5";"1";"Усть-Калманский муниципальный район";"с Усть-Калманка";;"000";"0";14.06.2013;01.01.2014
"01";"654";"400";"000";"7";"1";"Сельские поселения Усть-Калманского муниципального района/";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"408";"000";"5";"1";"Кабановский сельсовет";"с Кабаново";;"000";"0";14.06.2013;01.01.2014
"01";"654";"408";"000";"5";"2";"Населенные пункты, входящие в состав сельского поселения Кабановский сельсовет Усть-Калманского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"408";"101";"4";"2";"с Кабаново";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"408";"106";"9";"2";"с Бураново";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"408";"111";"3";"2";"с Ельцовка";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"408";"116";"8";"2";"п Усть-Ермилиха";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"408";"121";"2";"2";"с Усть-Камышенка";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"411";"000";"0";"1";"Михайловский сельсовет";"с Михайловка";;"000";"0";14.06.2013;01.01.2014
"01";"654";"411";"000";"0";"2";"Населенные пункты, входящие в состав сельского поселения Михайловский сельсовет Усть-Калманского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"411";"101";"4";"2";"с Михайловка";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"411";"106";"4";"2";"п Васильевка";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"411";"111";"9";"2";"с Верх-Слюдянка";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"411";"116";"3";"2";"с Слюдянка";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"422";"000";"4";"1";"Новобурановский сельсовет";"с Новобураново";;"000";"0";14.06.2013;01.01.2014
"01";"654";"422";"000";"4";"2";"Населенные пункты, входящие в состав сельского поселения Новобурановский сельсовет Усть-Калманского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"422";"101";"3";"2";"с Новобураново";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"433";"000";"8";"1";"Новокалманский сельсовет";"с Новокалманка";;"000";"0";14.06.2013;01.01.2014
"01";"654";"433";"000";"8";"2";"Населенные пункты, входящие в состав сельского поселения Новокалманский сельсовет Усть-Калманского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"433";"101";"7";"2";"с Новокалманка";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"433";"106";"1";"2";"с Новотроенка";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"444";"000";"1";"1";"Огнёвский сельсовет";"с Огни";;"000";"0";14.06.2013;01.01.2014
"01";"654";"444";"000";"1";"2";"Населенные пункты, входящие в состав сельского поселения Огнёвский сельсовет Усть-Калманского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"444";"101";"0";"2";"с Огни";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"446";"000";"6";"1";"Пономарёвский сельсовет";"с Пономарёво";;"000";"0";14.06.2013;01.01.2014
"01";"654";"446";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Пономарёвский сельсовет Усть-Калманского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"446";"101";"5";"2";"с Пономарёво";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"446";"106";"8";"2";"п Западный";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"448";"000";"0";"1";"Приозёрный сельсовет";"п Приозёрный";;"000";"0";14.06.2013;01.01.2014
"01";"654";"448";"000";"0";"2";"Населенные пункты, входящие в состав сельского поселения Приозёрный сельсовет Усть-Калманского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"448";"101";"2";"2";"п Приозёрный";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"448";"106";"4";"2";"п Восточный";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"455";"000";"5";"1";"Усть-Калманский сельсовет";"с Усть-Калманка";;"000";"0";14.06.2013;01.01.2014
"01";"654";"455";"000";"5";"2";"Населенные пункты, входящие в состав сельского поселения Усть-Калманский сельсовет Усть-Калманского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"455";"101";"4";"2";"с Усть-Калманка";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"455";"106";"9";"2";"п Новый Чарыш";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"466";"000";"9";"1";"Чарышский сельсовет";"с Чарышское";;"000";"0";14.06.2013;01.01.2014
"01";"654";"466";"000";"9";"2";"Населенные пункты, входящие в состав сельского поселения Чарышский сельсовет Усть-Калманского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"466";"101";"8";"2";"с Чарышское";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"466";"106";"2";"2";"п Дружба";;;"000";"0";14.06.2013;01.01.2014
"01";"654";"466";"111";"7";"2";"п Степной";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"000";"000";"0";"1";"Усть-Пристанский муниципальный район";"с Усть-Чарышская Пристань";;"000";"0";14.06.2013;01.01.2014
"01";"655";"400";"000";"1";"1";"Сельские поселения Усть-Пристанского муниципального района/";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"408";"000";"2";"1";"Беловский сельсовет";"с Белово";;"000";"0";14.06.2013;01.01.2014
